YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,ORIGIN_MIN_TEMPERATURE,ORIGIN_MAX_TEMPERATURE,ORIGIN_SNOW_CM,ORIGIN_AVG_WIND,ORIGIN_AVG_VISIBILITY,DESTINATION_MIN_TEMPERATURE,DESTINATION_MAX_TEMPERATURE,DESTINATION_SNOW_CM,DESTINATION_AVG_WIND,DESTINATION_AVG_VISIBILITY
2015,9,10,4,WN,342,N633SW,BNA,STL,afternoon,1821,delayed,9,1830,65,62,46,short,1916,7,1900,1923,23,0,0,,0,0,0,23,0,not_freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,3,22,7,MQ,3164,N506MQ,ORD,BNA,morning,654,on_time,11,705,86,75,60,short,805,4,826,809,-17,0,0,,,,,,,freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,4,5,7,WN,3943,N430WN,BNA,BWI,evening,2153,delayed,6,2159,95,86,77,short,16,3,2350,19,29,0,0,,0,0,0,29,0,not_freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,3,12,4,AA,1183,N456AA,DFW,BNA,morning,850,on_time,20,910,100,105,81,short,1031,4,1035,1035,0,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,1,3,6,WN,2108,N234WN,BNA,PHX,evening,1937,delayed,8,1945,245,219,206,medium,2211,5,2110,2216,66,0,0,,0,0,0,66,0,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,7,20,1,WN,1473,N7733B,MCO,BNA,evening,1800,on_time,14,1814,115,109,90,short,1844,5,1900,1849,-11,0,0,,,,,,,freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,hot,no_snow,low_wind,high_visibility
2015,12,29,2,WN,1835,N270WN,FLL,BNA,evening,1912,delayed,14,1926,145,125,106,short,2012,5,2005,2017,12,0,0,,,,,,,freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,12,3,4,OO,4534,N814SK,BNA,MSP,morning,1120,on_time,18,1138,135,134,111,short,1329,5,1340,1334,-6,0,0,,,,,,,freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,11,2,1,DL,2328,N345NB,DTW,BNA,afternoon,1720,delayed,13,1733,103,84,67,short,1740,4,1746,1744,-2,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,medium_visibility
2015,4,3,5,WN,396,N202WN,BNA,PNS,evening,2028,on_time,9,2037,75,68,55,short,2132,4,2130,2136,6,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,11,6,5,F9,231,N218FR,BNA,DEN,evening,2005,delayed,7,2012,174,167,146,medium,2138,14,2104,2152,48,0,0,,0,0,0,48,0,not_freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,7,10,5,WN,987,N745SW,BOS,BNA,morning,1135,on_time,9,1144,165,149,135,medium,1259,5,1325,1304,-21,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,hot,no_snow,low_wind,high_visibility
2015,12,18,5,F9,230,N227FR,DEN,BNA,afternoon,1510,delayed,19,1529,146,139,114,medium,1823,6,1816,1829,13,0,0,,,,,,,freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,5,8,5,MQ,3534,N507MQ,LGA,BNA,afternoon,1601,on_time,25,1626,151,128,100,short,1706,3,1736,1709,-27,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,6,19,5,OO,6388,N718SK,IAH,BNA,evening,1958,delayed,25,2023,124,136,93,short,2156,18,2132,2214,42,0,0,,12,0,17,13,0,freezing,not_hot,no_snow,low_wind,medium_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,5,22,5,AA,2398,N455AA,BNA,DFW,afternoon,1323,on_time,11,1334,124,109,94,short,1508,4,1530,1512,-18,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,11,19,4,MQ,3312,N647MQ,BNA,ORD,afternoon,1800,delayed,12,1812,117,110,87,short,1939,11,1921,1950,29,0,0,,0,0,29,0,0,not_freezing,not_hot,no_snow,low_wind,medium_visibility,not_freezing,not_hot,no_snow,high_wind,high_visibility
2015,2,24,2,DL,2434,N391DA,BNA,LAX,afternoon,1708,on_time,10,1718,301,275,252,long,1930,13,2015,1943,-32,0,0,,,,,,,freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,2,5,4,EV,4489,N16561,BNA,IAH,afternoon,1300,delayed,9,1309,140,131,110,short,1459,12,1458,1511,13,0,0,,,,,,,freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,6,24,3,WN,302,N276WN,BNA,MCI,evening,2104,on_time,7,2111,95,82,70,short,2221,5,2225,2226,1,0,0,,,,,,,not_freezing,hot,no_snow,low_wind,high_visibility,not_freezing,hot,no_snow,low_wind,high_visibility
2015,9,21,1,WN,3045,N8308K,BWI,BNA,evening,2140,delayed,8,2148,115,101,86,short,2214,7,2130,2221,51,0,0,,0,0,51,0,0,freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,2,6,5,EV,4615,N14907,BNA,EWR,evening,1809,on_time,13,1822,133,136,118,short,2120,5,2123,2125,2,0,0,,,,,,,freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,2,1,7,WN,4036,N656SW,BNA,BOS,afternoon,1422,delayed,8,1430,140,145,118,medium,1728,19,1725,1747,22,0,0,,5,0,4,13,0,not_freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,medium_visibility
2015,1,21,3,WN,1798,N288WN,HOU,BNA,morning,940,on_time,19,959,105,108,83,short,1122,6,1130,1128,-2,0,0,,,,,,,freezing,not_hot,no_snow,low_wind,medium_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,1,18,7,WN,945,N617SW,LAX,BNA,afternoon,1330,delayed,11,1341,230,231,215,long,1916,5,1855,1921,26,0,0,,1,0,13,12,0,freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,6,16,2,DL,1066,N305DQ,ATL,BNA,morning,936,on_time,15,951,71,56,36,short,927,5,951,932,-19,0,0,,,,,,,not_freezing,hot,no_snow,low_wind,high_visibility,not_freezing,hot,no_snow,low_wind,high_visibility
2015,6,14,7,WN,2155,N915WN,BNA,TPA,evening,2148,delayed,7,2155,100,103,80,short,15,16,2320,31,71,0,0,,3,0,0,68,0,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,hot,no_snow,low_wind,high_visibility
2015,1,30,5,F9,238,N906FR,DEN,BNA,afternoon,1405,on_time,11,1416,138,133,118,medium,1714,4,1733,1718,-15,0,0,,,,,,,freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,6,28,7,WN,2017,N8613K,MDW,BNA,evening,2158,delayed,10,2208,80,74,58,short,2306,6,2250,2312,22,0,0,,0,0,8,14,0,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,11,30,1,WN,2598,N202WN,BNA,MDW,morning,926,on_time,7,933,90,77,66,short,1039,4,1055,1043,-12,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,medium_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,11,2,1,AA,1396,N4XGAA,DFW,BNA,evening,2028,delayed,9,2037,112,94,81,short,2158,4,2022,2202,100,0,0,,0,0,0,100,0,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,medium_visibility
2015,6,16,2,US,1928,N712US,CLT,BNA,evening,2223,on_time,43,2306,76,106,49,short,2255,14,2241,2309,28,0,0,,28,0,0,0,0,not_freezing,hot,no_snow,low_wind,high_visibility,not_freezing,hot,no_snow,low_wind,high_visibility
2015,12,21,1,WN,412,N620SW,BNA,RDU,afternoon,1628,delayed,12,1640,80,82,64,short,1844,6,1830,1850,20,0,0,,2,0,5,13,0,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,4,11,6,WN,2767,N929WN,LAX,BNA,afternoon,1555,on_time,14,1609,235,226,206,long,2135,6,2140,2141,1,0,0,,,,,,,freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,1,15,4,EV,5213,N724EV,LGA,BNA,afternoon,1425,delayed,15,1440,160,139,115,short,1535,9,1539,1544,5,0,0,,,,,,,freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,5,13,3,AA,1360,N3JFAA,LAX,BNA,evening,2325,on_time,16,2341,233,229,208,long,509,5,518,514,-4,0,0,,,,,,,freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,7,15,3,WN,1154,N210WN,MCO,BNA,afternoon,1559,delayed,7,1606,110,111,99,short,1645,5,1430,1650,140,0,0,,1,0,75,64,0,freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,4,7,2,WN,2947,N461WN,EWR,BNA,morning,611,on_time,19,630,155,164,123,short,733,22,750,755,5,0,0,,,,,,,freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
2015,2,8,7,WN,48,N616SW,BNA,HOU,afternoon,1619,delayed,9,1628,135,112,99,short,1807,4,1730,1811,41,0,0,,0,0,1,40,0,not_freezing,not_hot,no_snow,low_wind,high_visibility,freezing,not_hot,no_snow,low_wind,high_visibility
2015,3,17,2,OO,4534,N913EV,BNA,MSP,morning,1055,on_time,13,1108,138,140,116,short,1304,11,1318,1315,-3,0,0,,,,,,,not_freezing,not_hot,no_snow,low_wind,high_visibility,not_freezing,not_hot,no_snow,low_wind,high_visibility
